Feature ID	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
ef76cac3af10f0ac513d25a6560878b2	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
23eccff29383f6e304d7b3c2ea551a5a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
e9d2080b8edef48ff697a0a6be6dd061	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
1290accc1916d528ae8f07cc9810a0b2	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Starmerella;s__Starmerella_floricola	-	-	-	-	-	-	-	Unassigned	-
2ec8e763425f71c6baf970d270c02f7d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Globoramichloridium;s__Globoramichloridium_indicum	-	-	-	-	-	-	-	Unassigned	-
73cb1b50b22531355d881537ae0cf4a9	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
86500f74152e4e80bf9b97f301f5f180	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
b0b59ec5e3d9afa5c3f74ce9275ce2cc	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
5e8c789e98efdd6c9818350f75c2bd86	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
871e631179dd8aba8cdae7ff5acd58cb	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_carneum	-	-	-	-	-	-	-	Unassigned	-
84005f05fd8ee0715624872e751d5a0d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
0e526d3837657df57ceae257837712db	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_capitalensis	-	-	-	-	-	-	-	Unassigned	-
0ad9ad22c416ed2e08a9c324ba50f27c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Phyllachora;s__Phyllachora_sp	-	-	-	-	-	-	-	Unassigned	-
c42fb6ca0a0f9c354008cee30118b255	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata	-	-	-	-	-	-	-	Unassigned	-
7d7b9f480923430d5f9b58133e2e5a8d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	-	-	-	-	-	-	-	Unassigned	-
7c36d7cec92158f0d7fca792ca20bf29	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Phyllachora;s__Phyllachora_chloridis	-	-	-	-	-	-	-	Unassigned	-
031a839844c4609cc7720f925be7a988	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Phyllachora;s__Phyllachora_chloridis	-	-	-	-	-	-	-	Unassigned	-
658b86f880f40aa2c18ba0b4fc52d674	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum	-	-	-	-	-	-	-	Unassigned	-
6bd9c9d6cc026e91cea70d0f2f3721ac	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phyllachorales;f__Phyllachoraceae;g__Phyllachora;s__Phyllachora_sp	-	-	-	-	-	-	-	Unassigned	-
61813be8d9ec8196c8f660bb9dd5da15	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora	-	-	-	-	-	-	-	Unassigned	-
5a29dd699c2083e6db66c0654a7d8533	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_humicola	-	-	-	-	-	-	-	Unassigned	-
97e214e4ba4f8dd9871e6e022e46531c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_restrictus	-	-	-	-	-	-	-	Unassigned	-
a2e0ca6f06c201611053d2ec7e1c5cb0	k__Fungi;p__Chytridiomycota	-	-	-	-	-	-	-	Unassigned	-
ac08b815a91519ebab60c3a49658ae7c	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
14204a474d4c41a43b8c90d99bcffbc9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Neopyrenochaetaceae;g__Neopyrenochaeta;s__Neopyrenochaeta_maesuayensis	-	-	-	-	-	-	-	Unassigned	-
1f264ed612b107f3623d867cc6be7dcc	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
b9b9c098f16409e89980755d30315300	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	-	-	-	-	-	-	-	Unassigned	-
bfe8f2edd2f041278d8df6d4bdc78833	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
73e9decd721f094a400846aacdc815a9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	-	-	-	-	-	-	-	Unassigned	-
61be0095da85c0932c0cd5fc4d2e8f2b	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_sp	-	-	-	-	-	-	-	Unassigned	-
56aa459a34c260c8cd110cda73daf302	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
24d3e7f6715d7e24bd1a70acd85426ae	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
cb7091455970ba0a66d1b27458bb3bc5	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
02a7bfd87f646e564adc7f3f57541f32	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida	-	-	-	-	-	-	-	Unassigned	-
20d0df9465ecd98d732e1b2e4a869ff9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
ee3835f140f10625ba6a5fb870af1fba	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
db211a9ae3e25d29ea8b620396f67c55	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
327653ea09f8a2efb1ee4b333c33395a	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3ddd5c9c253c6217fc740a3bf0433823	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola	-	-	-	-	-	-	-	Unassigned	-
695cb67f7fbd3c6b5741737296af3e95	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes	-	-	-	-	-	-	-	Unassigned	-
454f55427a7b6d844c102ebdfa7a0b0e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3be9f5485b40a327e0b416cd40666d95	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_rajasthanensis	-	-	-	-	-	-	-	Unassigned	-
736fad57aa9a40a2975824c3036cfbc9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	-	-	-	-	-	-	-	Unassigned	-
0ea97d607c1260605c26a1405e9f0adf	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_vishniacii	-	-	-	-	-	-	-	Unassigned	-
31e7f562002b7c92f93179bf1278b5fb	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_restrictus	-	-	-	-	-	-	-	Unassigned	-
71b57ec210bb1916e64a4636c6c51568	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Heteroradulum;s__Heteroradulum_kmetii	-	-	-	-	-	-	-	Unassigned	-
c0c80e2035092cef60afba71f917f195	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia	-	-	-	-	-	-	-	Unassigned	-
d19430622aeeb92e964071e543c5c5c0	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e2437dfc4af751e16fe674eb6fc6504b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	-	-	-	-	-	-	-	Unassigned	-
a1af74fb8b3199c16f9c65add560aa9f	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
3d3e71e0a515829c9adaa51ea4fc310a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_sp	-	-	-	-	-	-	-	Unassigned	-
94a54cfa02f67d1d26db6a749e1fe865	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Phaeomoniellales;f__Phaeomoniellaceae;g__Neophaeomoniella;s__Neophaeomoniella_niveniae	-	-	-	-	-	-	-	Unassigned	-
378a66429b1ab192af699d52893c295f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Melomastia;s__Melomastia_clematidis	-	-	-	-	-	-	-	Unassigned	-
44cefd2eae98d883b7cd983c86a8817a	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e6cdbb3013004d9c4e820286bd812074	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae	-	-	-	-	-	-	-	Unassigned	-
762f5db501b811b6a3c3d32ebae2f806	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
c5933d65e75f1ac273f336f692715e60	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8eba9afdf62d17248fab899bb66b55b6	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
97d9cdec18d30226ac9fec13bdff37e5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_protuberus	-	-	-	-	-	-	-	Unassigned	-
8d26a88c7477175d5768260e288c4353	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatosporaceae_gen_Incertae_sedis;s__Phomatosporaceae_sp	-	-	-	-	-	-	-	Unassigned	-
89d201316efe69d6fe913036589aa520	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
96e4b3d6fa273824736f3a47d5ba2bb7	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
ddbe2f8c96a1c1b3c6f802c8ff9b693b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales	-	-	-	-	-	-	-	Unassigned	-
d5990adca759068f718004a239209c4c	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae	-	-	-	-	-	-	-	Unassigned	-
c6a4739dcd8989ab8a45efdfa8a6802b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae	-	-	-	-	-	-	-	Unassigned	-
5582623904f60e20cb84b9763d944229	k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginales_fam_Incertae_sedis;g__Ustilaginales_gen_Incertae_sedis;s__Ustilaginales_sp	-	-	-	-	-	-	-	Unassigned	-
84e6dd198512d5e505b764e5b6686bea	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
fa85c799cb362b0bfa3d02bb19b63199	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
e8650a92cd219517eaf96d1d34a209ed	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Globoramichloridium;s__Globoramichloridium_indicum	-	-	-	-	-	-	-	Unassigned	-
a7906d6c17c033b67c9627757d911610	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	-	-	-	-	-	-	-	Unassigned	-
28fe2f1403d5fb33bcd151fc149c2c05	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Striaticonidium;s__Striaticonidium_brachysporum	-	-	-	-	-	-	-	Unassigned	-
ae811b36d9984e7cb73e517f45ae06ea	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
2506547115ffbbbbf6c7417f885fe873	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
88eddbbfebbf9ba085185c6db20644cf	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_carneum	-	-	-	-	-	-	-	Unassigned	-
d9153d1d6e3172fface1c9ae11eb7ce4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora	-	-	-	-	-	-	-	Unassigned	-
598ac602d248e51c81ab0485876eae72	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
b52d3cc5646ec43615ad32cc1b942498	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
fc9c194f3f088efb0feb95de4fd99c3d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta	-	-	-	-	-	-	-	Unassigned	-
7ddc9dba608645165f9032771268247e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
621102db6fd4b38d3b63500bf36dc3b3	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
203e08a49cf80589a4d73ac8cc829adc	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_odontotermitis	-	-	-	-	-	-	-	Unassigned	-
cab2d82a97cc94d02a3f0095836f8357	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
72869e220c604d5c8e220f0facf2cfd3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
b3ff415582568793e6a6cc69accaeaa0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
e2fc4009afaddb4565b1069bc5048fb4	k__Fungi;p__Chytridiomycota;c__GS13;o__GS13_ord_Incertae_sedis;f__GS13_fam_Incertae_sedis;g__GS13_gen_Incertae_sedis;s__GS13_sp	-	-	-	-	-	-	-	Unassigned	-
0097552898e02ace88a7558b088264c2	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
db62b05c7400227a3d0b431d649fd909	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Paradevriesiaceae;g__Paradevriesia;s__Paradevriesia_pseudoamericana	-	-	-	-	-	-	-	Unassigned	-
4f133551cf12481e3e9ff4d2691aadc1	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ordus;s__Ordus_tribrachiatus	-	-	-	-	-	-	-	Unassigned	-
60217fc492de7ee5289662583941f7a0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
2fc05dfcbe63e323da00d8f2909a64a5	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
9d6d5eb8e754c4b33911c9b90100f7f6	k__Fungi;p__Ascomycota;c__Archaeorhizomycetes;o__Archaeorhizomycetales;f__Archaeorhizomycetaceae;g__Archaeorhizomyces;s__Archaeorhizomyces_sp	-	-	-	-	-	-	-	Unassigned	-
20f7c8c480d63397ef1ff148906f4610	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_tephrensis	-	-	-	-	-	-	-	Unassigned	-
d5f1a108ff3dc367cf5894e655a35959	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
9a076a0c729dfced83c0dff11404def1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
9ea714dccc6e47d97dc58105017fff7b	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
de8a2e7d3ce98114f106a4c051244bd0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__Hyphoderma_nudicephalum	-	-	-	-	-	-	-	Unassigned	-
26de5bac11fe4dee0a1ae624b750c886	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae	-	-	-	-	-	-	-	Unassigned	-
4f9c0d2128227e00c665ef5be9c3232e	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
1bb38e6abd4c32b1533984c2f83da2bd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	-	-	-	-	-	-	-	Unassigned	-
e5bc6b6c182eca622800c11908b9c68f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_protuberus	-	-	-	-	-	-	-	Unassigned	-
5ac2d6402236fe258c168ccd56703604	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	-	-	-	-	-	-	-	Unassigned	-
875cc8d19f1e503677144e4396fce12d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
50583a89c17f5846433a0b99ddbdbfb2	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sinensis	-	-	-	-	-	-	-	Unassigned	-
ec71ca0e90714b1917b8e1a9ee006e34	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
f12f74e9fea2c9c4eecee34b6f09ec69	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
85e747f57a47bd80b7a7658da54c540f	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
e00c29c678e4deb3c12d260826335494	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
d7c9dfab14bc224e165db85e491af447	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
6078815d5c1b2a4dd077b87761bca875	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatosporaceae_gen_Incertae_sedis;s__Phomatosporaceae_sp	-	-	-	-	-	-	-	Unassigned	-
340852e310d84939d1cda8020302ec81	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
0bd7b81243f457f6411510fc86dd6e6d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
c1c3f05165c8fa10ac7518b73c8670ec	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3c64b60b50ba80e67ced01fa8ada61d8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_sp	-	-	-	-	-	-	-	Unassigned	-
87f36c94cc572d50b8673e8f9d7936f3	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
ff54132fdbce80d7e051071b0d9589e6	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3d1ebe8cecb4d1bd764b028b38dbdc42	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
97858b0eb0a06f7a3f3c9104a26b1184	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora	-	-	-	-	-	-	-	Unassigned	-
498b703867253c669523a16daee392d7	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Golubeviales;f__Golubeviaceae;g__Golubevia;s__Golubevia_pallescens	-	-	-	-	-	-	-	Unassigned	-
e066c5922dac30edea8b61846d4830ac	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
da54cca68db821c7195ab875449ca036	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
3336c6934a06e05428264c2fa6bda246	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_rajasthanensis	-	-	-	-	-	-	-	Unassigned	-
45f6e8f3ea998a3dd45114367fb52d12	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Hypoxylaceae;g__Hypoxylon;s__Hypoxylon_investiens	-	-	-	-	-	-	-	Unassigned	-
8a29903f319fe911ff65791b3f3fe061	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	-	-	-	-	-	-	-	Unassigned	-
f398da3f00c2e1cdf4946cdba7dc5aac	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
131e75950c54b9d0fef19fe2dd47b794	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_endophyticum	-	-	-	-	-	-	-	Unassigned	-
5b2871ae7e827b89761034e778083ee8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	-	-	-	-	-	-	-	Unassigned	-
69044997987d6300a6cc0907b5c2b2fd	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_yunnanense	-	-	-	-	-	-	-	Unassigned	-
e97b30bfb9ed58a46361744759493ebd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus	-	-	-	-	-	-	-	Unassigned	-
245cbeb7e243c29769fd06ccb42f977d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
8904813c03a40bbb5bd2cfaf3b24dec9	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Symmetrosporaceae;g__Symmetrospora;s__Symmetrospora_vermiculata	-	-	-	-	-	-	-	Unassigned	-
22120056aaf73a7a01726681889f9602	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fusca	-	-	-	-	-	-	-	Unassigned	-
96376d171f9423ad5b98590132771874	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis	-	-	-	-	-	-	-	Unassigned	-
2522dd81a8683bf41bb73e4f419604dc	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
40ac430a4260ff38c00aa2a64477b043	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
050bcb912cb3743515501ee112cea72c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata	-	-	-	-	-	-	-	Unassigned	-
d9e4a35a13ebf80387d0b9dfd78bb7bf	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
c726d4b43c581a66e7ad4c538979150b	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
d9f0878dfea6625552a902341f486bab	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_flavescens	-	-	-	-	-	-	-	Unassigned	-
eb82c38dd35f119f56a8e62d5ed1b2e5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida	-	-	-	-	-	-	-	Unassigned	-
1cc3e806c023d8a5f5a2b9f629b1b2b3	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
d870270c65800819c610044a86917f14	k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__Branch03;f__Branch03_fam_Incertae_sedis;g__Branch03_gen_Incertae_sedis;s__Branch03_sp	-	-	-	-	-	-	-	Unassigned	-
6c74dc983c5db4d29b4789f5121c3db5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Phomatosporales;f__Phomatosporaceae;g__Phomatospora;s__Phomatospora_biseriata	-	-	-	-	-	-	-	Unassigned	-
3627a36b6239b79f77209f2b14369420	k__Fungi;p__Basidiomycota	-	-	-	-	-	-	-	Unassigned	-
a33043cc4a5bd258f70967a3f8d0bc45	k__Fungi;p__Ascomycota	-	-	-	-	-	-	-	Unassigned	-
b42692f4553a0950897af60cfa3666c0	k__Fungi;p__Ascomycota;c__Sordariomycetes	-	-	-	-	-	-	-	Unassigned	-
c826228c7580060810a1e2c35ebfa07d	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
efcad982ae298a13b4875362bc151f43	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
08c51d3d5bf4bdecdaa940881505c809	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis	-	-	-	-	-	-	-	Unassigned	-
965dcacb733ab519aec72e316a717848	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
a9f3b23b175c960facb0bf8385200e75	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
a202ca6c17ecc207ce63b5103a4d2bfd	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium	-	-	-	-	-	-	-	Unassigned	-
e3ffa880a721694293c00d46f2bd05a0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_fusca	-	-	-	-	-	-	-	Unassigned	-
5b241e3ad0a86017591ee2a3f6349c66	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Catabotrydaceae;g__Catabotrydaceae_gen_Incertae_sedis;s__Catabotrydaceae_sp	-	-	-	-	-	-	-	Unassigned	-
beb060c08e6f8e185ff5ef7f99c5a435	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales	-	-	-	-	-	-	-	Unassigned	-
694d42288c6dfe31c0d34664516f35fc	k__Fungi	-	-	-	-	-	-	-	Unassigned	-
67665a57164fea54fc6568242460a0cb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_cucurbitae	-	-	-	-	-	-	-	Unassigned	-
