Feature ID	Taxon	Confidence
c845499e0ea3766330c98f0f8e757790	Unassigned	0.5390128447792151
dc547d4cb6441b13c320eb0fa220bf88	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_hanaui	0.9965301296900064
11c8f5d2c7afa4e1557d2e468c6c9fdf	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9974765511913715
5b4d456f6e0c094797b8a8966283fbc8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_biseptatum	0.9993606689602481
27d0355ac12b72700b208209a0749a71	Unassigned	0.6056259644873443
89554aca710b00ac49ebbc8b81fe3770	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_avenae	0.9271326629703489
2a15831aa508d1b5aff05459a264fbc9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae	0.707289358671438
ec626eacd1ab38f193a39f4153049630	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	0.9064958273607282
f986177e27841db51f2c77ba0c456452	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_cucurbitae	0.9998680659754158
f609e688554a71395b52fe0593456979	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica	0.9999472795902782
99ad29cd2fb4e04637690760c964b151	Unassigned	0.6215099108956669
c63b2432324f7be66b8f5b002ed325f9	Unassigned	0.7676263401478731
6ba673ef265460b1efd49ef5e43276e7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_spaethianum	0.9997057634348487
aa82c59a293658d7f0343949773ed268	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9978907780346262
37083576e8adfb5dc43abdde09ad0b3f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe	0.9990331221543941
1a5a5fdb5b63a5856fc82c43275301b9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata	0.9790498005218315
4eed8308ed1f94b75eca9e44d575ab90	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9996085004296894
29a0e06ea2ca66f05e5111b9526f8328	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata	0.981274134746191
34986c445b026460675920ce751db00a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sporotrichioides	0.8551065329872357
4841463815ac1cb3cad9dc7d67e6b686	Unassigned	0.37654629110597637
c0286f5ee02c0fc23503887841b6ec13	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Peyronellaea;s__Peyronellaea_eucalypti	0.7539480680206184
b5217d819412461cb3a3068006450bea	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__unidentified	0.786483447013757
7d8517d99a9def67a0acccbcb52fa73d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9843090113071136
62a40fcfa0728585f50d99126a6d6587	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_truncatum	0.9981863835752411
725e46155003cbb3e2a208153ee9b3f5	Unassigned	0.4687362541898925
453bc598cf9ac476b69eaa5d6742554e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_glomerata	0.9184196765650786
e79b06095750fa3627629090516b0f39	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Peyronellaea;s__Peyronellaea_eucalypti	0.7118880820087496
8a17f6846ca5c99643d16c658d10cea8	Unassigned	0.510930160981125
a2cb1dc821f2f3c93622c8d7225be956	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_senegalensis	0.9999275551735337
969627e2a16b0f17bcd28e6caeb9fe0a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris;s__Bipolaris_yamadae	0.9863977390746813
1c56d5f38e00e91416a5e8c80588f76a	Unassigned	0.523736014256998
9909f767221729d5890d10d18664910d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis	0.9993637120442775
2c23af3a65ec3248304b4cfef1a27195	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_indicum	0.750469803365946
41a2a2274788e0be804960350ed65f2d	Unassigned	0.6609495351172576
72313026c03eb33512ce15bd3b7de34c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_viniferum	0.9364958484942232
ff031faf1f5cda6245053e20ead3416b	Unassigned	0.665379726377483
fe8b8afe971345fc9104aa5fd82dda1a	Unassigned	0.604204327399875
e40d8c4ab23466766b93a718cdb36b23	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Stagonospora;s__Stagonospora_perfecta	0.7403894245970023
928cc5026eedad427cd55867d23ab4ee	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae	0.999998255879907
8348266705c434dfc01015dd0afece74	Unassigned	0.6148640281172351
3cf91a9c0947ac10ef784fc3c91709e6	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9966489633730591
d1e5f0ec289b838f20bcf23f39c6cdb4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Schizophyllaceae;g__Schizophyllum;s__unidentified	0.9540618989288484
8b0c51a53ed187efb32ae0c437e42a30	Unassigned	0.7472915501228274
ce6473c63c4785991b2f3ba7b8e38bce	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_plurivorum	0.9920014980664046
2e85d093e46d26f215ce3fa164f02f44	Unassigned	0.4607631072775388
30322dcb7002bfab1adb410f24ceebe7	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Doassansiales;f__Doassansiaceae;g__Heterodoassansia;s__Heterodoassansia_hygrophilae	0.7223499708869998
ff6aa4ea3bea95b2c7dc0236fc19ca55	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_truncatum	0.9929940531970658
be2e13cb1801caca89ec48cf117ecd6a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_oryzae	0.9120270695340552
fcd48e897deaa96016ef60992fadd57f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9998161390888117
3b979e3ede6ee8fefe5e614483bf5746	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia;s__Curvularia_lunata	0.9774193326618159
d2e5a3bfe56ebab6d6f84cf28452a514	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	0.9238793101926916
dcac267a7584eef542698d5785d17f37	Unassigned	0.5814975811844334
d2854822020ce49101f2dca82fa55b41	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Xenomyrothecium;s__Xenomyrothecium_tongaense	0.9961273984209061
70610b9581b64bce632d30bd13143ed2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_thailandicum	0.7221471119944481
7e1a186958f4a863f2fbdba5e10d0f1a	Unassigned	0.6264873780385515
47139763b39f1c38b8d3a1ba7bbb4d5f	Unassigned	0.7336734868564253
0d1293b0f915178d1f6cb1bf1a6295a6	Unassigned	0.7391110839739199
3c689fffd7b9c3c525cd429672a4b676	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora	0.7602021546475587
c9972099908354f26daeabec1bb210ba	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Edenia;s__Edenia_gomezpompae	0.9999971829180114
4625a8946362889bb35441e89cb0b24e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__Phyllosticta_capitalensis	0.967569437354801
46eb30f3929762ba478c46164fd62f4e	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9922858669851167
e79a078081ec7d70885235d0ff2fa4ef	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9924037133300551
ae5d77cc18093b14c0ea7fa9588f0901	Unassigned	0.4614883557032804
88dd474aec92f8247a86d6af745e60cf	Unassigned	0.6221345350431189
360a5629f7f13e4bb0e9f0a4af31fe86	k__Fungi	0.9362433116442584
0f854006bb9920b12d7587e4765ccfe9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_flava	0.9431572495705063
db5d1d2b8e6b5178a47c0fd2f7906f48	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Glomerellaceae;g__Colletotrichum;s__Colletotrichum_eleusines	0.9913322473166206
ac69efb4734be333e6580ded6882219c	Unassigned	0.485605786600251
aba5e9cedb0fbce61811ba1b2be128b6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Podospora;s__Podospora_longicollis	0.8663244891623466
397a2002391abafbd3b773853daba77e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium	0.999967498449974
81c98a627a09e8072fe8d8063c4098cf	Unassigned	0.5024040963530024
2cdb4552b8c3abd0e559e69c3543b493	Unassigned	0.5568488467577695
1cbde6463a119ef7cb33e36c78b9316e	Unassigned	0.6052729309655107
aa5f039c47a23f9f01219bc98d78ecd3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Corynesporascaceae;g__Corynespora	0.9999425894795597
b1934589f14d052e1b2f6313d2e0aae4	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Caryophyllales;f__Amaranthaceae;g__Alternanthera;s__Alternanthera_sessilis	0.9811609441204785
7d90198bf0b88254f81447e2ba25e712	Unassigned	0.5720324176963966
5982204c17c3c6fc277ac0f85898935b	Unassigned	0.5699518501509021
b5bb1037bec850c742f85846e6976b5a	Unassigned	0.624502366317649
cf2d4fbc90cca5d596f0d11776c587e9	Unassigned	0.39307914640289254
f8079ecb4e04db2bb6e65bf1ba2267ca	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_fujikuroi	0.9458504492271627
ed419cdeed02f584cab94b392702ad57	Unassigned	0.7576760907783002
25ca9734ac39e6aeb814408dd3ebc6d7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Neottiosporina;s__unidentified	0.9983581605244205
6aa8448f10b5f63991ed706338b0c3e7	k__Fungi	0.97361173636062
6e685de35be6ea8c235ef54094eabb56	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_colombiense	0.9426836506807247
