sample_id,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19
S14P2-3,AR,S14,S14P2,33.453,58.801,2.205943561,0,1,0,54,10,2.92,1.2407,1.873,0,3.1137,274.8,28.8307528,0,11,4.87385346,0.03,1.51,33.11,21.8854,27.16468591,8.22,8.933622788,0.11,1.85,17.1926,7.28175,8.495375,5.28518483,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-4,AR,S14,S14P2,33.453,58.801,1.764563693,0,1,0,48,11,2.49,1.1543,1.6628,0,2.8171,180.5633803,28.86697137,0,7,4.105429974,0.032,1.41,34.38,24.337,34.61063041,8.31,11.11697217,0.21,2.66,12.6079,13.349875,3.640875,8.741737878,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-5,AR,S14,S14P2,33.453,58.801,2.303042935,0,1.333333333,0,39,9,2.67,1.1406,1.4387,0,2.5793,186.1235955,27.10780566,0,3,4.659202058,0.037,1.7,35.76,20.9899,32.50975293,8.03,10.18412356,0.15,1.62,10.8035,9.709,6.068125,4.90112338,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-6,AR,S14,S14P2,33.453,58.801,2.855764592,0,1,0,31,8,2.05,1.1319,1.3076,0,2.4395,266.4925373,23.70755583,0,2,4.230441132,NA,1.58,35.77,22.6288,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-7,AR,S14,S14P2,33.453,58.801,26.29392418,0,1,0,53,12,3.07,1.1957,1.7129,0,2.9086,228.490566,30.94167786,0,8,4.759891864,NA,1.77,35.58,20.0748,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-8,AR,S14,S14P2,33.453,58.801,3.401797176,0,1.333333333,0,45,9,2.09,1.1118,1.3305,0,2.4423,153.3990148,33.82187148,0,5,4.737752832,NA,1.83,35.95,19.6214,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-9,AR,S14,S14P2,33.453,58.801,1.742256637,0,1,0,30,7,2.05,1.1461,1.3511,0,2.4972,435.6521739,22.20412997,0,6,5.460902679,NA,2.34,36.59,15.6566,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P2-10,AR,S14,S14P2,33.453,58.801,2.455613462,0,1.666666667,2,50,12,2.78,1.1632,1.8562,0.0137,3.0331,386.4948454,26.93675251,0.00738067,12,4.919791184,NA,1.59,34.28,21.5418,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-1,AR,S14,S14P3,33.453,58.801,1.912006579,0,1.333333333,0,37,7,2.02,1.1127,1.3257,0,2.4384,219.8734177,27.90978351,0,0,6.440177865,0.031,1.92,34.76,18.1438,36.53585927,8.08,9.496987163,0.19,2.24,12.0007,15.777125,0.3640875,6.437369179,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-2,AR,S14,S14P3,33.453,58.801,4.320987654,0,1,0,29,8,2.8,1.066,1.3216,0,2.3876,345.6164384,21.94309927,0,0,9.919185991,0.03,1.73,33.72,19.5006,27.09069494,8.05,8.506251663,0.1,1.57,15.4806,4.8545,6.068125,4.13300048,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-3,AR,S14,S14P3,33.453,58.801,2.143130501,0,1,0,30,8,2.8,1.0407,1.2532,0,2.2939,369.0243902,23.93871688,0,0,NA,0.034,1.71,33.86,19.8332,32.04272363,8.1,9.26084381,0.17,2.02,11.971,9.709,3.640875,5.669246279,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-4,AR,S14,S14P3,33.453,58.801,2.550743515,0,1.333333333,0,22,6,2.41,1.0785,1.1708,0,2.2493,352.1276596,18.79057055,0,0,NA,0.032,1.99,35.43,17.7718,25.36715621,8.1,8.2961582,0.15,1.89,12.8961,12.13625,0.242725,5.669246279,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-5,AR,S14,S14P3,33.453,58.801,2.166276347,0,1.333333333,0,30,8,2.16,1.1055,1.1549,0,2.2604,324.4565217,25.976275,0,0,6.246312234,0.031,1.99,33.48,16.8231,30.05008347,8.06,8.918847124,0.16,1.85,11.5505,12.13625,0.242725,6.821430629,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-6,AR,S14,S14P3,33.453,58.801,6.078775021,0,1.333333333,0,32,9,3.06,1.134,1.1563,0,2.2903,320,27.67447894,0,4,6.016944989,NA,2.34,34.41,14.6926,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-7,AR,S14,S14P3,33.453,58.801,1.448903706,0,1,1,60,10,3.05,1.3261,1.7133,0,3.0394,100.7337526,35.02013658,0,1,6.162666359,NA,2.3,35.43,15.3805,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-8,AR,S14,S14P3,33.453,58.801,1.679794245,0,1,0,41,6,2.61,1.1367,1.2331,0,2.3698,501.9277108,33.2495337,0,0,6.186808922,NA,2.44,35.37,14.5113,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-9,AR,S14,S14P3,33.453,58.801,2.170108505,0,1,0,51,8,2.58,1.3219,1.5352,0,2.8571,255.9659091,33.22042731,0,0,5.556119559,NA,2.23,36.99,16.6072,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
S14P3-10,AR,S14,S14P3,33.453,58.801,1.973001038,0,1.666666667,0,48,9,2.42,1.2576,1.4142,0,2.6718,245.5376344,33.941451,0,0,6.694668649,NA,2.62,35.77,13.6606,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6291667,10.65833342,44.2254483,489.7469687,29.20000076,5.099999905,24.10000086,23.26666705,11.65000002,23.70000013,11.65000002,1008,112,52,23.58816195,319,167,296,167
GD1P1-1,CN,GD1,GD1P1,21.916,111.944,0.573722934,0,2,1,85,18,2.8,1.2893,1.6054,0.0409,2.9356,268.9393939,52.94630622,0.025476517,1,8.178584117,0.032,2.97,35.83,12.0575,21.74809068,6.75,3.896278382,0.07,0.92,13.5252,8.495375,6.068125,69.42344695,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-2,CN,GD1,GD1P1,21.916,111.944,1.635107782,0,1.333333333,0,24.4,7,2.73,1.1128,1.0717,0,2.1845,362.5,22.76756555,0,1,NA,0.031,2.57,29.29,11.4123,22.75142419,8.02,3.703452945,0.06,0.74,12.2189,6.068125,0.6068125,70.95969275,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-3,CN,GD1,GD1P1,21.916,111.944,0.273870261,0,1,0,59.3,12,2.38,1.5116,1.7224,0,3.234,252.0114943,34.42870413,0,46,7.762540983,0.034,2.17,29.27,13.4955,25.66753717,8.4,4.572708704,0.07,0.8,11.6866,9.709,0.242725,36.77822372,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-4,CN,GD1,GD1P1,21.916,111.944,0.245663921,0,1.333333333,0,42.6,10,2.38,1.1603,1.3753,0,2.5356,346.4864865,30.97505999,0,2,7.684733559,0.038,2.02,31.07,15.3466,21.22643295,8.3,10.34731324,0.05,0.51,10.9525,4.8545,2.42725,47.14788286,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-5,CN,GD1,GD1P1,21.916,111.944,17.7168875,0,1,0,52.9,11,3.48,1.2895,1.3527,0,2.6422,257.0351759,39.10697124,0,27,7.436977355,0.03,2.98,36.15,12.1145,18.95187281,7.84,3.150188071,0.06,0.62,10.2849,2.42725,4.8545,67.11907825,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-6,CN,GD1,GD1P1,21.916,111.944,15.77106243,0,1.333333333,2,63.4,17,3.08,1.2331,1.7,0.0507,2.9838,295.4255319,37.29411765,0.029823529,2,7.464789854,NA,3,36.01,11.9917,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-7,CN,GD1,GD1P1,21.916,111.944,14.08688418,1,1.666666667,2,75.4,22,2.7,1.6134,1.5566,0.1527,3.3227,274.9044586,48.43890531,0.09809842,0,7.37468792,NA,3.41,40.07,11.7468,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-8,CN,GD1,GD1P1,21.916,111.944,22.19817975,0,1,0,53.2,8,2.67,1.1348,1.2523,0,2.3871,386.25,42.48183343,0,5,8.662434638,NA,4.68,40.05,8.5594,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-9,CN,GD1,GD1P1,21.916,111.944,0.791697397,0,1,0,36.4,11,2.3,1.1438,1.2719,0,2.4157,350.9278351,28.61860209,0,0,8.287065268,NA,3.17,37.98,11.9671,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P1-10,CN,GD1,GD1P1,21.916,111.944,0.930835554,0,1,3,30,6,3.41,1.2862,1.3069,0.0261,2.6192,269.765625,22.95508455,0.019970924,0,8.446590234,NA,3.25,33.17,10.2065,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-1,CN,GD1,GD1P2,21.916,111.944,6.891493217,0,2,0,46.2,7,3.51,1.2355,1.3321,0,2.5676,211.5116279,34.68208092,0,6,7.281107549,0.032,3.06,35.16,11.4823,25.22126725,7.58,4.730756525,0.09,1,10.8202,9.709,1.213625,79.40904465,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-2,CN,GD1,GD1P2,21.916,111.944,31.73239265,0,2.333333333,0,32.8,12,3.07,1.0382,1.24,0,2.2782,291.5492958,26.4516129,0,42,NA,NA,NA,NA,NA,18.44883873,7.27,3.213711837,0.07,0.72,9.9169,8.495375,2.42725,42.53914546,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-3,CN,GD1,GD1P2,21.916,111.944,4.865618337,0,1,2,45,9,3.96,1.225,1.4632,0.0119,2.7001,307.2368421,30.75451066,0.008132859,NA,6.986978068,0.034,2.33,31.1,13.344,20.5557578,6.75,4.700540829,0.09,0.95,10.9348,20.631625,6.7963,45.99569851,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-4,CN,GD1,GD1P2,21.916,111.944,7.789523231,0,1.666666667,0,29.2,9,2.02,1.1295,1.138,0,2.2675,225.5555556,25.65905097,0,NA,8.282506726,0.039,3,39.2,13.0853,21.37514061,6.69,4.670203707,0.09,1.01,10.9594,12.13625,15.777125,64.81470955,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-5,CN,GD1,GD1P2,21.916,111.944,0.715185427,0,1.666666667,2,39.6,11,2.67,1.2982,1.3152,0.1152,2.7286,201.2698413,30.10948905,0.087591241,NA,3.731771634,0.033,2.59,39.06,15.0601,25.03184519,6.53,5.855976442,0.12,1.4,11.6708,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-6,CN,GD1,GD1P2,21.916,111.944,0.799211627,0,1.333333333,0,32,9,2.23,1.2074,1.1921,0,2.3995,274.5806452,26.84338562,0,NA,6.118537508,NA,2.75,37.5,13.6416,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-7,CN,GD1,GD1P2,21.916,111.944,1.130241334,0,1,0,24.1,8,2.17,1.1071,0.8668,0,1.9739,283.1818182,27.80341486,0,13,5.068668742,NA,2.34,37.48,16.0332,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-8,CN,GD1,GD1P2,21.916,111.944,0.657226213,0,1,0,42.7,9,2,1.2655,1.2739,0,2.5394,238.4810127,33.51911453,0,13,6.860893002,NA,2.37,32.6,13.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-9,CN,GD1,GD1P2,21.916,111.944,0.471535217,0,1,4,34.4,10,2.61,1.1525,1.2889,0.11,2.5514,336.1702128,26.68942509,0.085344092,9,7.868257363,NA,4.87,37.05,7.6002,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P2-10,CN,GD1,GD1P2,21.916,111.944,1.208431865,0,1,3,33.6,8,3,1.411,1.3038,0.0283,2.7431,265.6013746,25.77082375,0.021705783,18,6.744037245,NA,3.85,35.5,9.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-1,CN,GD1,GD1P3,21.916,111.944,1.040508868,0,1,2,54,10,3.19,1.3108,1.6107,0.0097,2.9312,305.3703704,33.52579624,0.006022226,1,8.399936618,0.036,2.68,29.81,11.1217,32.93537503,7.81,7.58377425,0.15,1.61,10.9921,10.922625,0.242725,57.90160346,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-2,CN,GD1,GD1P3,21.916,111.944,0.902819625,0,1.666666667,0,71,12,2.02,1.2454,1.5243,0,2.7697,129.5480226,46.57875746,0,1,9.182162763,0.034,3.15,35.45,11.2709,58.12488944,7.54,13.03936412,0.31,3.43,11.1602,20.631625,6.068125,107.4455305,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-3,CN,GD1,GD1P3,21.916,111.944,0.976579682,0,1,3,85,12,3.61,1.324,1.7884,0.0573,3.1697,312.3809524,47.52851711,0.032039812,1,9.176380008,0.036,2.65,30.99,11.6887,35.58109534,7.53,9.311302228,0.2,2.04,10.4496,4.8545,1.213625,82.8655977,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-4,CN,GD1,GD1P3,21.916,111.944,1.680200049,0,2,0,111.4,18,2.96,1.2985,1.9026,0,3.2011,219.1,58.5514559,0,1,7.290484038,0.036,3.01,36.34,12.0531,38.04520978,7.4,9.037535457,0.17,1.74,9.9722,14.5635,1.213625,40.61883821,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-5,CN,GD1,GD1P3,21.916,111.944,0.864239579,0,2,0,53,14,2.27,1.0574,1.367,0,2.4244,300,38.77103146,0,6,NA,NA,2.94,41.36,14.0775,27.26784756,7.27,8.060081808,0.14,1.5,10.4275,18.204375,1.213625,28.71293327,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-6,CN,GD1,GD1P3,21.916,111.944,2.750285577,0,1.333333333,0,28.2,8,3.17,1.0999,1.1776,0,2.2775,260.3846154,23.94701087,0,0,7.510224013,NA,2.49,38.06,15.2653,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-7,CN,GD1,GD1P3,21.916,111.944,1.516258043,0,1.333333333,1,89,22,2.75,1.0533,1.8025,0.0297,2.8855,277.5324675,49.37586685,0.016477115,0,7.059860315,NA,3.94,38.47,9.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-8,CN,GD1,GD1P3,21.916,111.944,0.970807082,0,1.407407407,0,84.5,17,2.43,NA,2.2231,0,2.2231,NA,38.00998606,0,0,5.436679755,NA,1.54,23.54,15.2624,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-9,CN,GD1,GD1P3,21.916,111.944,1.482931606,0,1,0,37.9,9,2.65,1.2157,1.3178,0,2.5335,192.919708,28.76005464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD1P3-10,CN,GD1,GD1P3,21.916,111.944,1.022648557,0,1.333333333,0,39.1,11,2.73,1.1631,1.444,0,2.6071,246.0194175,27.07756233,0,0,6.509186352,NA,1.87,35.49,18.9873,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.96250006,7.14166681,34.83739907,502.1278677,33,12.5,20.5,27.64999994,17.7166667,28.36666679,16.19999997,2234,388,28,76.1157361,1043,116,1031,127
GD2P1-1,CN,GD2,GD2P1,22.968,113.23,0.882368467,2,1,5,46,13,3.21,1.2834,1.3624,0.0667,2.7125,255,33.76394598,0.048957722,0,7.559942956,0.033,4.02,37.13,9.2343,25.97479835,6.17,10.46357616,0.36,4.41,12.155,29.127,9.709,165.054748,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-2,CN,GD2,GD2P1,22.968,113.23,0.875586781,0,0.666666667,0,41.8,12,1.78,1.0166,1.2763,0.053,2.3459,309.7014925,32.75092063,0.041526287,2,8.554991429,NA,3.89,38.98,10.019,28.14779624,6.17,10.30074682,0.27,2.92,10.7351,12.13625,0.242725,118.1992511,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-3,CN,GD2,GD2P1,22.968,113.23,0.874434417,0,1.666666667,4,23.3,12,2.26,1.0595,1.1146,0,2.1741,290.7843137,20.90436031,0,0,10.17577229,0.03,3.8,35.99,9.4675,40.60469533,6.06,12.80643981,0.43,4.49,10.5201,21.84525,0.3640875,185.4100048,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-4,CN,GD2,GD2P1,22.968,113.23,4.01835861,0,1.666666667,1,22.3,7,2.4,1.1001,1.0831,0.0027,2.1859,316.75,20.58904995,0.002492845,1,8.830719905,0.035,3.94,35.67,9.0488,32.21167131,5.56,10.31357502,0.28,3.07,11.0662,13.349875,3.640875,115.1267595,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-5,CN,GD2,GD2P1,22.968,113.23,1.161144555,1,1,3,33.4,13,2.07,1.1329,1.1618,0.147,2.4417,299.8630137,28.74849372,0.126527802,4,7.169396399,0.035,3.61,36.22,10.0466,31.55040771,5.4,9.885779173,0.29,2.98,10.2856,15.777125,4.8545,127.8007873,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-6,CN,GD2,GD2P1,22.968,113.23,1.223954106,0,1.666666667,1,33.7,10,2.48,1.0828,1.1168,0.0039,2.2035,365.4330709,30.17550143,0.00349212,3,10.35793918,NA,3.46,36.7,10.6226,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-7,CN,GD2,GD2P1,22.968,113.23,1.104958747,0,1.333333333,0,25,10,1.91,1.0495,1.1169,0,2.1664,300.6593407,22.38338258,0,14,7.574247018,NA,3.24,38.4,11.8575,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-8,CN,GD2,GD2P1,22.968,113.23,2.442694054,7,1.666666667,2,31,11,2.37,1.0779,1.2117,0.1268,2.4164,262.1052632,25.5838904,0.104646365,6,NA,NA,3.19,38.92,12.2196,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-9,CN,GD2,GD2P1,22.968,113.23,10.11237861,0,1,0,24,9,2.45,1.0314,1.103,0,2.1344,281.25,21.75883953,0,0,NA,NA,3.67,39.06,10.6448,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P1-10,CN,GD2,GD2P1,22.968,113.23,11.58862537,0,2,0,33.8,10,2.31,1.0683,1.1112,0,2.1795,294.5890411,30.41756659,0,7,6.560241701,NA,3.76,38.77,10.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P2-1,CN,GD2,GD2P2,22.968,113.23,6.740159278,0,1,2,44.5,10,2.17,1.3709,1.3241,0.0085,2.7035,261.3297872,33.60773355,0.006419455,21,6.796895279,0.033,3.48,38.22,10.9756,33.76036994,6.69,10.30679767,0.3,3.16,10.6712,3.640875,6.068125,161.2141335,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
GD2P2-2,CN,GD2,GD2P2,22.968,113.23,1.456940333,0,1.333333333,0,26.3,8,2.24,1.0888,1.1402,0,2.229,299.1111111,23.06612875,0,24,5.91952584,0.035,2.45,26.17,10.6851,36.45550422,6.86,8.589481998,0.21,2.08,9.808,14.5635,9.709,150.4604129,22.25000012,7.633333286,33.77581043,566.4281958,33.20000076,10.60000038,22.60000038,27.45000013,16.45000029,28.41666698,14.76666689,1718,278,35,66.79934997,790,116,753,139
