sample_id,richness,shannon,evenness,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,cluster,Pathotroph,Pathotroph-Saprotroph,Pathotroph-Saprotroph-Symbiotroph,Pathotroph-Symbiotroph,Saprotroph,Saprotroph-Symbiotroph,Symbiotroph,Unknowntroph,compartment,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area,cpc1,cpc2,cpc3,dbMEM.1,dbMEM.2,dbMEM.3,dbMEM.4,dbMEM.5,dbMEM.6,dbMEM.7,dbMEM.8,dbMEM.9,dbMEM.10,dbMEM.11,dbMEM.12,dbMEM.13,gamma_richness,cluster_n
S10P2-5,58,2.6511958126401045,0.6529326494064818,AR,S10,S10P2,28.477,59.003,2.603828683,0,1,0,23,7,3.93,1.1508,1.2243,0,2.3751,453.2352941,18.7862452,0,12,5.909056999,0.031,2.63,38.87,14.7687,14.46051168,5.43,1.300151028,0.05,0.35,7.3019,20.631625,0.3640875,14.11859818,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,18,6,9,4,12,1,0,8,AR-North,26,18.5,5.5,0.1198738170347003,0.03893637226970562,0.027586206896551696,0.015947982477411533,0.006186857885494444,0.003918081790100316,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228253,-1.0839698471877743,0.6523091652338273,-1.6580045844635622,-0.9491156771151534,0,0,0,0,0,0,0,0,1602,63
S10P3-1,75,3.133281383087988,0.7257185893029876,AR,S10,S10P3,28.477,59.003,16.75663684,0,1.333333333,2,32,10,4.08,1.2573,1.672,0.1206,3.0499,219.5774648,19.13875598,0.072129187,1,5.810073898,0.036,2.53,38.5,15.2397,16.44245142,5.63,1.756211786,0.07,0.64,8.814,59.467625,4.8545,14.50265963,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,21,11,8,3,17,0,1,14,AR-North,30.666666666666668,25.166666666666668,5.166666666666666,0.1640378548895899,0.07692307692307694,0.020689655172413755,0.028533465530820507,0.017384669865819356,0.007622623586849952,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228257,-1.0839698471877743,0.652309165233827,-1.658004584463563,-0.949115677115154,0,0,0,0,0,0,0,0,1602,63
S10P3-2,102,2.2517341205525687,0.4868642933608024,AR,S10,S10P3,28.477,59.003,1.736596029,0,1,1,25,6,5.95,1.2121,1.4945,0.0095,2.7161,434.2727273,16.72800268,0.006356641,0,5.699391707,0.034,2.22,39.28,17.6806,18.20546164,5.52,1.91960404,0.06,0.57,9.2295,50.97225,18.204375,10.66204513,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,36,11,13,8,20,1,2,11,AR-North,49.833333333333336,30.333333333333332,10.833333333333334,0.34542586750788645,0.10636277302943971,0.13793103448275862,0.030101488758232483,0.010038707771108548,0.042892561494838874,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228253,-1.0839698471877741,0.6523091652338271,-1.6580045844635622,-0.9491156771151525,0,0,0,0,0,0,0,0,1602,63
S10P3-3,76,3.410839722215353,0.7875894113558702,AR,S10,S10P3,28.477,59.003,1.98681397,0,1.333333333,1,24,8,3.69,1.366,1.2469,0.2265,2.8394,462.1794872,19.24773438,0.181650493,4,6.206092816,0.031,2.77,38.38,13.8456,38.60072376,5.76,1.792066582,0.06,0.55,8.9888,29.127,6.068125,9.893922228,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,22,7,7,4,16,0,3,17,AR-North,29.833333333333332,21.833333333333332,7.333333333333333,0.1561514195583596,0.05792972459639127,0.06551724137931028,0.013237511308776003,0.006196250064237703,0.009990388832363785,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228253,-1.0839698471877732,0.6523091652338268,-1.6580045844635616,-0.9491156771151511,0,0,0,0,0,0,0,0,1602,63
S10P3-4,118,2.9727509342498255,0.6231287893155975,AR,S10,S10P3,28.477,59.003,2.273206751,0,1.333333333,0,27,7,5.24,1.3071,1.5577,0,2.8648,188.8829787,17.33324774,0,0,5.672132923,0.036,2.2,37.58,17.0739,14.83312732,5.61,2.13831371,0.08,0.81,9.8975,21.84525,3.640875,7.205492079,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,22,16,16,6,29,2,1,26,AR-North,38.333333333333336,43.333333333333336,10.333333333333332,0.23659305993690852,0.1804368471035138,0.12758620689655167,0.009396192351529565,0.026850100763001532,0.041524779194222906,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228253,-1.0839698471877741,0.6523091652338273,-1.6580045844635625,-0.9491156771151529,0,0,0,0,0,0,0,0,1602,63
S10P3-5,57,2.743643129413218,0.6786070587926795,AR,S10,S10P3,28.477,59.003,1.875532822,0,1,0,18,4,3.52,1.1585,1.1685,0,2.327,215.8962264,15.40436457,0,0,5.680535933,0.032,2.78,38.53,13.854,35.84672435,5.71,5.381578947,0.22,2.31,10.4599,18.204375,1.213625,14.88672108,20.60833323,10.81666636,47.02898419,430.7753799,31.5,8.5,23,23.24999968,15.33333317,26,15.33333317,1070,132,37,37.23596796,368,132,322,132,4,15,6,7,4,10,0,1,14,AR-North,22.333333333333332,15.333333333333334,5.333333333333333,0.08517350157728706,0.020892687559354247,0.024137931034482706,0.009341813822238105,0.0023642287462789374,0.0018791546253855331,2.6383204111199086,-0.3560281740003266,-1.526487468941827,-1.0536660511228257,-1.0839698471877741,0.6523091652338274,-1.6580045844635634,-0.9491156771151528,0,0,0,0,0,0,0,0,1602,63
S11P1-1,79,3.112402507040338,0.7123102534072019,AR,S11,S11P1,30.039,59.531,9.017538414,0,3,5,43,9,3.2,1.191,1.379,0.0749,2.6449,234.516129,31.18201595,0.054314721,3,7.69285757,0.033,3.56,38.23,10.7374,20.02224694,6.51,1.454982313,0.05,0.45,9.149,26.69975,1.213625,14.88672108,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,22,13,9,8,16,0,1,10,AR-North,35.5,25.5,8,0.20977917981072555,0.0788224121557455,0.07931034482758618,0.019639343536305146,0.009521132410334796,0.017071262824871827,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485897,-0.2608469474875669,1.885985892102848,-0.13341205039577123,1.361994628984592,0,0,0,0,0,0,0,0,1602,63
S11P1-2,84,3.150911660022614,0.7111356219569211,AR,S11,S11P1,30.039,59.531,6.612390786,0,3.666666667,4,47,9,3.36,1.2548,1.5046,0.153,2.9124,432.1359223,31.23753822,0.101688156,2,7.170814384,0.035,2.9,35.28,12.1853,17.3053152,6.36,2.847660139,0.1,0.94,9.5394,10.922625,0.3640875,16.80702832,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,21,8,9,13,15,0,1,17,AR-North,34.5,22,10.5,0.2003154574132492,0.058879392212725555,0.13103448275862067,0.009344622588255008,8.690742415708133e-4,0.019813758596653346,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485895,-0.26084694748756704,1.8859858921028485,-0.133412050395771,1.3619946289845926,0,0,0,0,0,0,0,0,1602,63
S11P1-3,70,2.7808670319682744,0.6545534062142104,AR,S11,S11P1,30.039,59.531,2.74906195,0,3.333333333,3,44,9,3.27,1.1595,1.4084,0.0554,2.6233,341.2727273,31.24112468,0.039335416,0,7.627473226,0.037,2.68,35.93,13.4187,15.7480315,6.34,1.569224657,0.05,0.42,8.567,6.068125,2.42725,12.96641383,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,19,9,10,4,14,1,1,12,AR-North,28.833333333333332,22.333333333333332,6.833333333333333,0.14668769716088326,0.060778727445394115,0.05517241379310339,0.013791217617231705,0.007948763474083806,0.008816967826336702,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485895,-0.260846947487567,1.8859858921028485,-0.13341205039577103,1.361994628984593,0,0,0,0,0,0,0,0,1602,63
S11P1-4,177,2.6739834113155987,0.5165969976656696,AR,S11,S11P1,30.039,59.531,3.236530139,0,2,3,41,7,4.38,1.1935,1.3099,0.0734,2.5768,355.6410256,31.30009924,0.056034812,0,7.446743576,0.033,3.01,35.9,11.916,16.92524683,6.39,2.269835956,0.07,0.65,9.8962,14.5635,1.213625,21.03170427,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,38,35,27,12,33,1,4,27,AR-North,70.5,60,19.5,0.5410094637223974,0.2754036087369421,0.3172413793103448,0.027942830643976253,0.026447066085625096,0.17666743640591454,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485895,-0.26084694748756704,1.8859858921028485,-0.13341205039577048,1.3619946289845928,0,0,0,0,0,0,0,0,1602,63
S11P1-5,233,2.5283037275493827,0.4638205635653767,AR,S11,S11P1,30.039,59.531,3.050881816,0,2.666666667,2,47,13,2.68,1.1567,1.3443,0.0122,2.5132,350.4347826,34.96243398,0.009075355,5,6.707171939,0.033,3.44,36.71,10.6733,16.02136182,6.21,0.953404055,0.03,0.2,7.6522,10.922625,1.213625,7.973614978,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,88,28,21,20,35,1,6,34,AR-North,119,56.5,23.5,1,0.25546058879392214,0.39999999999999997,0.083302737164746607,0.019237696595592428,0.3280698324497745,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485895,-0.26084694748756704,1.8859858921028485,-0.13341205039576992,1.3619946289845961,0,0,0,0,0,0,0,0,1602,63
S11P2-2,81,2.684119052137664,0.6107976125480367,AR,S11,S11P2,30.039,59.531,6.946369692,0,2,5,35,7,3.8,1.2537,1.4692,0.0955,2.8184,456.9135802,23.82248843,0.065001361,8,5.015214015,0.034,2.7,34.81,12.9118,14.65201465,6.89,1.809651475,0.07,0.73,9.9729,4.8545,19.418,24.87231877,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,20,7,10,6,21,0,2,15,AR-North,29.833333333333332,27.833333333333332,8.333333333333334,0.1561514195583596,0.09211775878442545,0.08620689655172412,0.008155248321567476,0.011067185509175053,0.015496153758329124,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485897,-0.26084694748756665,1.8859858921028496,-0.1334120503957683,1.3619946289845983,0,0,0,0,0,0,0,0,1602,63
S11P2-3,82,2.2048045161835104,0.5003278839586345,AR,S11,S11P2,30.039,59.531,2.01285746,0,2,1,42,7,5.15,1.3391,2.0472,0.0109,3.3972,189.6055684,20.51582649,0.005324345,1,5.284712156,0.034,2.51,34.7,13.8497,13.80897583,7.62,0.981166864,0.03,0.29,10.423400000000001,4.8545,3.640875,23.72013442,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,24,8,14,5,17,0,1,13,AR-North,35.166666666666664,25.666666666666668,8.166666666666666,0.20662460567823338,0.07977207977207978,0.08275862068965513,0.018347221271397544,0.009304033110607847,0.01740047217843991,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.05868822344859,-0.26084694748756665,1.8859858921028496,-0.1334120503957684,1.3619946289845983,0,0,0,0,0,0,0,0,1602,63
S11P2-4,100,2.4618003302646496,0.5345731494907701,AR,S11,S11P2,30.039,59.531,8.28684542,0,2,2,37,6,4,1.2399,1.502,0.1012,2.8431,402.1,24.63382157,0.067376831,3,6.841213574,0.032,2.78,35.93,12.9377,18.44532279,7.8,1.122455879,0.04,0.32,8.8872,2.42725,9.709,16.42296687,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,29,12,11,8,20,2,2,16,AR-North,42.666666666666664,30.666666666666668,10.666666666666666,0.277602523659306,0.10826210826210828,0.13448275862068962,0.020131419309326073,0.01011710695384527,0.035483647881643494,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.05868822344859,-0.26084694748756687,1.8859858921028498,-0.13341205039576817,1.3619946289845974,0,0,0,0,0,0,0,0,1602,63
S11P2-5,107,2.8529529436629955,0.6105408618057212,AR,S11,S11P2,30.039,59.531,7.424900812,0,3,5,46,9,3.49,1.209,1.4311,0.0622,2.7023,350.049505,32.1431067,0.04346307,8,5.225867339,0.036,3.04,36.55,12.0114,18.62630966,7.66,1.28775307,0.04,0.43,10.6733,4.8545,4.8545,32.55354777,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,25,18,14,6,27,2,2,13,AR-North,41.666666666666664,41.666666666666664,10.666666666666666,0.26813880126182965,0.17094017094017094,0.13448275862068962,0.015452396284575223,0.023871604912945807,0.045416209861938894,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485901,-0.2608469474875669,1.8859858921028503,-0.1334120503957692,1.3619946289845974,0,0,0,0,0,0,0,0,1602,63
S11P2-6,140,2.64609476992888,0.5354686850311762,AR,S11,S11P2,30.039,59.531,1.700819672,0,2,3,50,9,3.62,1.1117,1.7962,0.0525,2.9604,555.9405941,27.83654381,0.029228371,14,5.232588061,0.033,2.94,37.06,12.6264,31.38252757,7.7,6.612336845,NA,NA,10.5085,20.631625,1.213625,55.59723476,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,33,18,14,9,32,0,3,31,AR-North,51.166666666666664,45.666666666666664,12.166666666666666,0.3580441640378549,0.19373219373219372,0.16551724137931031,0.02563204358408545,0.02576613586779277,0.06958218889117143,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.05868822344859,-0.2608469474875675,1.8859858921028487,-0.1334120503957698,1.3619946289845961,0,0,0,0,0,0,0,0,1602,63
S11P3-1,133,3.632786767801322,0.7428481428527964,AR,S11,S11P3,30.039,59.531,4.633945709,0,2.666666667,2,42,6,3.99,1.1796,1.3961,0.2109,2.7866,478.2191781,30.08380489,0.151063677,0,5.623626206,0.035,3.19,35.97,11.2846,34.29355281,7.26,7.703644159,0.29,3.08,10.6767,14.5635,8.495375,87.47433509,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,36,19,18,11,28,3,2,16,AR-North,57,45,15,0.41324921135646686,0.1899335232668566,0.2241379310344827,0.025221070030791413,0.018172368020316566,0.09252875605925864,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.05868822344859,-0.2608469474875676,1.8859858921028487,-0.13341205039577006,1.3619946289845957,0,0,0,0,0,0,0,0,1602,63
S11P3-2,167,2.0762722942094554,0.4056808918315249,AR,S11,S11P3,30.039,59.531,2.064559195,0,3,2,39,6,5.09,1.2731,1.4184,0.0653,2.7568,444.2173913,27.49576988,0.046037789,0,7.678270369,0.038,3.08,36.58,11.889,21.57164869,7.19,3.851005909,0.14,1.6,11.2666,12.13625,0.3640875,54.44505041,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,52,22,16,12,34,0,3,28,AR-North,74.33333333333333,50.333333333333336,14.333333333333332,0.5772870662460567,0.22032288698955366,0.21034482758620685,0.05586482347200426,0.027877988403930652,0.12772258752276167,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485901,-0.26084694748756776,1.8859858921028487,-0.13341205039577056,1.3619946289845943,0,0,0,0,0,0,0,0,1602,63
S11P3-3,67,2.6180906644047965,0.6226592289602414,AR,S11,S11P3,30.039,59.531,1.564373052,0,1,1,38,5,3.73,1.0866,1.1643,0.0574,2.3083,470.952381,32.63763635,0.049300009,0,5.491913934,0.036,3.4,35.55,10.4672,23.98331595,6.96,3.988734608,0.14,1.51,10.6436,15.777125,2.42725,49.45225156,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,17,11,10,6,12,0,3,8,AR-North,28.833333333333332,20.833333333333332,9.333333333333334,0.14668769716088326,0.052231718898385564,0.10689655172413791,0.005526298763902545,9.478073362054507e-4,0.012525130650875887,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485904,-0.26084694748756776,1.8859858921028492,-0.13341205039577098,1.3619946289845952,0,0,0,0,0,0,0,0,1602,63
S11P3-5,115,2.7796197823779965,0.585808122683689,AR,S11,S11P3,30.039,59.531,2.809224319,0,2.333333333,2,47,10,3.42,1.1543,1.2969,0.0141,2.4653,441.7094017,36.24026525,0.01087208,0,8.183419735,0.032,4.08,35.81,8.7795,20.02002002,6.6,0.743078845,0.02,0.16,8.0347,8.495375,0.3640875,11.81422948,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,32,21,13,5,22,0,4,18,AR-North,49.333333333333336,36.833333333333336,10.833333333333334,0.3406940063091483,0.14339981006647676,0.13793103448275862,0.02986490056623157,0.017760935754341872,0.05006796690214184,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485901,-0.2608469474875679,1.8859858921028496,-0.133412050395771,1.3619946289845948,0,0,0,0,0,0,0,0,1602,63
S11P3-6,137,1.6663496612731594,0.3386902685995031,AR,S11,S11P3,30.039,59.531,2.396981579,0,1.333333333,3,49,6,4.65,1.1672,0.1437,0.1437,1.4546,338.5869565,340.9881698,1,0,7.059582668,0.039,3.4,37.6,11.0459,35.76537911,8.51,15.16081676,NA,NA,5.4731,2.42725,21.84525,4.51706193,19.63750001,11.44166621,46.51083932,463.9412486,31.299999239999998,6.699999809,24.59999943,24.73333327,13.96666654,25.46666686,13.96666654,1004,149,33,43.40329004,360,111,330,111,4,49,20,15,12,17,1,3,20,AR-North,70,32.5,14.5,0.5362776025236593,0.11870845204178537,0.21379310344827582,0.04278020748815155,0.007290004635478477,0.08820130354622327,1.8533541162549978,0.34499172950016466,-2.041670180689083,-1.0586882234485904,-0.2608469474875677,1.8859858921028492,-0.13341205039577073,1.3619946289845943,0,0,0,0,0,0,0,0,1602,63
S12P1-1,136,2.77919074868734,0.5657207382421164,AR,S12,S12P1,31.562,59.205,4.134738186,0,1.666666667,2,58,9,3.56,1.318,2.0906,0.2798,3.6884,253.3774834,27.74323161,0.133837176,2,4.873719944,0.036,2.63,40.38,15.362,25.03128911,6.74,10.90282838,0.23,2.45,10.4493,20.631625,0.3640875,41.38696111,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,4,38,23,16,15,26,1,2,15,AR-Mid,62.333333333333336,43.333333333333336,15.333333333333332,0.46372239747634064,0.1804368471035138,0.23103448275862062,0.032510322316478726,0.016126816616027703,0.10067355019334137,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374675,1.1198583006567657,0.896424901419816,1.3091325327303367,0.21102757814322654,0,0,0,0,0,0,0,0,1602,63
S12P1-2,87,2.1199646414870106,0.4746995650518845,AR,S12,S12P1,31.562,59.205,7.240186006,0,1.666666667,3,62,9,3.12,1.2809,1.7954,0.3233,3.0763,263.2363636,34.53269466,0.180071293,4,5.266408466,0.032,2.74,38.16,13.9031,21.57164869,6.85,11.62806177,0.21,2.19,10.1985,20.631625,4.8545,48.30006721,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,4,23,9,13,14,13,0,2,13,AR-Mid,38.833333333333336,21.833333333333332,13.333333333333334,0.24132492113564671,0.05792972459639127,0.18965517241379307,0.007580880176944082,-0.002601168112755845,0.030629187092463164,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374677,1.1198583006567655,0.896424901419816,1.3091325327303371,0.2110275781432264,0,0,0,0,0,0,0,0,1602,63
S12P1-3,164,2.202974643007387,0.43196712584240404,AR,S12,S12P1,31.562,59.205,3.872668289,0,1.333333333,1,51,9,2.34,1.2254,1.4628,0.2001,2.8883,392.2302158,34.86464315,0.136792453,1,6.165916878,0.032,2.95,38.65,13.1064,28.80658436,6.83,10.70466182,0.18,1.77,10.0733,12.13625,7.28175,47.53194431,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,4,63,19,16,15,26,0,5,20,AR-Mid,85.33333333333333,40.833333333333336,17.833333333333332,0.6813880126182965,0.16619183285849956,0.28275862068965507,0.0540308166249015,0.010913835351745534,0.1528108886272587,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374677,1.1198583006567657,0.8964249014198156,1.3091325327303365,0.21102757814322617,0,0,0,0,0,0,0,0,1602,63
S12P1-4,118,3.776032227981514,0.7915074093593945,AR,S12,S12P1,31.562,59.205,1.104060914,0,1,5,52,7,2.64,1.3743,1.8317,0.1203,3.3263,203.5784314,28.38892832,0.065676694,0,4.175557789,0.039,2.77,38.2,13.775,26.70226969,6.85,4.884786417,0.17,1.81,10.5044,14.5635,7.28175,40.61883821,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5,31,19,14,9,20,0,3,22,AR-Mid,49.666666666666664,34.166666666666664,12.166666666666666,0.34384858044164035,0.1282051282051282,0.16551724137931031,0.025134883497421115,0.01147914483664168,0.052921157873668884,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374677,1.1198583006567657,0.8964249014198156,1.3091325327303374,0.21102757814322606,0,0,0,0,0,0,0,0,1329,42
S12P1-5,218,4.194771910491446,0.7790464772603238,AR,S12,S12P1,31.562,59.205,2.060318162,0,1.666666667,4,55,12,2.15,1.5421,2.11,0.2628,3.9149,177.519685,26.06635071,0.124549763,2,3.945777828,0.035,2.76,38.72,14.0469,29.62206333,6.95,8.826284797,0.19,1.93,10.2058,14.5635,6.068125,39.08259241,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5,43,33,21,12,47,4,6,52,AR-Mid,72.5,72.5,21,0.5599369085173502,0.3466286799620133,0.34827586206896544,0.021637731111458124,0.0379813760219245,0.2207607454772145,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374678,1.1198583006567657,0.896424901419816,1.309132532730337,0.21102757814322756,0,0,0,0,0,0,0,0,1329,42
S12P2-1,114,2.36164023184322,0.4986362496368333,AR,S12,S12P2,31.562,59.205,7.43045388,0,1.666666667,5,65,8,4.95,1.4473,2.3629,0.2185,4.0287,290.1229508,27.50856998,0.092471116,2,6.153667459,0.032,3.07,38.27,12.4568,28.29162133,6.87,16.76690239,0.12,1.29,10.5636,10.922625,4.8545,29.86511762,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5,31,23,14,8,14,0,4,20,AR-Mid,51.166666666666664,30.166666666666668,12.666666666666666,0.3580441640378549,0.10541310541310543,0.1758620689655172,0.024925989944513116,0.0064697833169045605,0.05163550960857826,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374677,1.119858300656766,0.8964249014198163,1.309132532730337,0.21102757814322712,0,0,0,0,0,0,0,0,1329,42
S12P2-2,147,2.6780039800929787,0.5366276236629013,AR,S12,S12P2,31.562,59.205,7.234042553,0,2.333333333,0,33,5,3.24,1.1267,1.2086,0,2.3353,296.462585,27.30431905,0,18,5.474092125,0.033,2.71,37.28,13.7761,25.02720348,6.9,0.908422951,0.12,1.15,9.7782,3.640875,16.99075,29.48105617,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5,31,28,23,6,23,0,4,32,AR-Mid,55.666666666666664,44.666666666666664,14.666666666666666,0.4006309148264984,0.18803418803418803,0.21724137931034476,0.02430994315716771,0.01842723411443171,0.08799455829186248,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374675,1.1198583006567657,0.8964249014198165,1.309132532730337,0.21102757814322876,0,0,0,0,0,0,0,0,1329,42
S12P2-3,137,2.582562354196504,0.5249130826176547,AR,S12,S12P2,31.562,59.205,9.874248223,0,3,5,59,10,3.06,1.1382,1.5352,0.0793,2.7527,262.9411765,38.43147473,0.051654508,11,4.942997746,0.033,2.96,38.85,13.1321,32.68641471,6.53,11.69446298,0.16,1.77,11.1442,7.28175,8.495375,37.93040807,18.42083337,12.34166698,48.58923988,475.1815744,31,5.599999905,25.4000001,23.83333302,12.60000014,24.35000006,12.60000014,1102,149,46,36.92548333,376,144,354,144,5,32,23,13,6,33,4,2,24,AR-Mid,50.833333333333336,50.833333333333336,11.333333333333334,0.3548895899053628,0.2231718898385565,0.1482758620689655,0.02652736045726383,0.0352785914660012,0.07140983277472804,2.6242511576978083,0.6259437850690905,-0.8045975873438111,-0.9179384425374675,1.1198583006567657,0.8964249014198165,1.3091325327303374,0.21102757814322815,0,0,0,0,0,0,0,0,1329,42
