sample_id,patho,sapro,symbio,patho_s,sapro_s,symbio_s,centroid_x,centroid_y,area
JX1P1-6,39.333333333333336,36.333333333333336,16.333333333333332,0.2460567823343849,0.1405508072174739,0.25172413793103443,-0.00217388291306084,0.0020297132345521167,0.057115216106639964
JX1P1-8,58.166666666666664,45.166666666666664,31.666666666666668,0.42429022082018925,0.19088319088319086,0.5689655172413792,-0.011313658019840186,-0.0171478710366935,0.18662948325918677
JX1P2-1,49.333333333333336,39.333333333333336,18.333333333333332,0.3406940063091483,0.157644824311491,0.293103448275862,0.006092028532174599,0.0031903795203617083,0.0865044527967648
JX1P2-2,76.66666666666667,55.166666666666664,27.166666666666664,0.5993690851735016,0.24786324786324787,0.47586206896551714,0.016886662548416462,0.005195991666705136,0.23890492845343564
JX1P2-3,62.5,41.5,25,0.46529968454258674,0.16999050332383667,0.43103448275862066,0.007614080539202724,-0.0046471352314342565,0.15282252556832668
JX1P2-4,58.5,56,22.5,0.4274447949526814,0.2526115859449193,0.37931034482758613,0.002041767727504861,0.01194075702383164,0.1584523067820638
JX1P2-5,55.333333333333336,42.333333333333336,23.333333333333332,0.39747634069400634,0.17473884140550808,0.396551724137931,0.0019627916741621846,-0.0031497378998382296,0.12833087993291248
JX1P3-1,46.166666666666664,42.166666666666664,19.666666666666668,0.31072555205047314,0.1737891737891738,0.32068965517241377,-0.002694000867036015,0.0016511903536330012,0.09066402515729177
JX1P3-2,43.5,32.5,18,0.2854889589905363,0.11870845204178537,0.2862068965517241,0.0017497686303566673,-0.0032187568649124057,0.06476745876144355
JX1P3-3,46,41,15,0.3091482649842271,0.1671415004748338,0.2241379310344827,0.009103566620270674,0.011846138558130713,0.06860051685085232
JX1P3-4,40.5,34,16.5,0.25709779179810727,0.12725546058879392,0.2551724137931034,3.075182066651916e-4,2.1407694295599762e-5,0.05663522304060252
JX1P3-5,36.166666666666664,29.666666666666668,16.166666666666668,0.21608832807570977,0.10256410256410257,0.24827586206896549,-0.0026802568516147737,-0.00409686577408635,0.043854059556985216
JX2P1-1,25.333333333333332,17.833333333333332,9.833333333333334,0.11356466876971608,0.03513770180436847,0.11724137931034483,0.0010765256571739616,-0.002668140301741079,0.009277068723652564
JX2P1-2,32.333333333333336,24.333333333333332,13.333333333333334,0.1798107255520505,0.07217473884140552,0.18965517241379307,4.0156468396390654e-4,-0.0031896331564958153,0.026313375993661618
JX2P1-3,41.166666666666664,33.666666666666664,11.166666666666666,0.26340694006309145,0.12535612535612536,0.1448275862068965,0.015581624746293503,0.012234674124777172,0.03867811904489811
JX2P1-4,23.833333333333332,19.333333333333332,8.833333333333334,0.09936908517350154,0.043684710351377026,0.09655172413793102,7.489951326005497e-4,-5.303892356211307e-4,0.007860479709989359
JX2P1-5,33.333333333333336,37.333333333333336,19.333333333333332,0.18927444794952683,0.14624881291547961,0.31379310344827577,-0.018403002016876783,-0.007903866402836926,0.0575759879788396
JX2P2-1,39.166666666666664,32.166666666666664,13.666666666666666,0.24447949526813875,0.11680911680911679,0.19655172413793098,0.005746721609367013,0.004363223130333857,0.04311478613976878
JX2P2-2,28.5,20,9.5,0.14353312302839116,0.04748338081671416,0.11034482758620687,0.004815488807043091,-5.946076987952835e-5,0.01207807574188395
JX2P2-3,13.333333333333334,14.833333333333334,7.833333333333333,0,0.018043684710351397,0.07586206896551721,-0.015650958945978115,-0.016690729856914593,5.927213196808719e-4
JX2P2-4,37.5,31,12.5,0.22870662460567823,0.11016144349477683,0.17241379310344823,0.006740472823070237,0.005499723796905042,0.03620860045825677
JX2P2-5,30.333333333333332,26.833333333333332,15.833333333333332,0.16088328075709776,0.08641975308641976,0.2413793103448275,-0.00807485400624298,-0.007965960389111253,0.03186857834906495
JX2P3-1,51.5,41.5,18,0.36119873817034703,0.16999050332383667,0.2862068965517241,0.009154320987533097,0.006469601631380835,0.09241806533267902
JX2P3-2,40.666666666666664,34.166666666666664,14.166666666666666,0.2586750788643533,0.1282051282051282,0.20689655172413787,0.005913559939341792,0.00551919102692812,0.04902035145024333
JX2P3-3,48.666666666666664,45.666666666666664,14.666666666666666,0.334384858044164,0.19373219373219372,0.21724137931034476,0.012512728458298743,0.018591194612274053,0.07773010529504676
JX2P3-4,29,30.5,12.5,0.14826498422712933,0.10731244064577398,0.17241379310344823,-0.006016198966927688,0.002420552016434887,0.025970261803918353
JX2P3-5,44,37,15,0.2902208201892744,0.14434947768281103,0.2241379310344827,0.007594322173946659,0.007182375746048473,0.060317331910403935
JX3P1-1,25.833333333333332,23.333333333333332,13.833333333333334,0.11829652996845426,0.06647673314339982,0.19999999999999998,-0.008200131277446704,-0.008067097284200162,0.01940703151476043
JX3P1-2,37.333333333333336,38.833333333333336,12.833333333333334,0.22712933753943218,0.15479582146248813,0.17931034482758618,0.0020183316242105907,0.013263612726504895,0.044878217726946223
JX3P1-3,61.5,44.5,24,0.45583596214511035,0.18708452041785376,0.41034482758620683,0.007604603514328169,-9.798670300266953e-4,0.15116427824051587
JX3P1-4,52.333333333333336,39.833333333333336,23.833333333333332,0.3690851735015773,0.16049382716049385,0.40689655172413786,-0.0017192645584135687,-0.006918650485195765,0.11895714609433451
JX3P1-5,39,39.5,16.5,0.2429022082018927,0.15859449192782527,0.2551724137931034,-0.004894070716109428,0.004507284552180652,0.0610434609296468
JX3P2-1,49.666666666666664,48.166666666666664,16.166666666666668,0.34384858044164035,0.20797720797720798,0.24827586206896549,0.008590076531268483,0.01770965823647243,0.0902908087976785
JX3P2-2,45.5,53,16.5,0.30441640378548895,0.2355175688509022,0.2551724137931034,-0.0021675915580521973,0.021642290978458666,0.09070389224830391
JX3P2-3,57.5,52.5,20,0.41798107255520506,0.23266856600189936,0.32758620689655166,0.008574492305551844,0.014315634041180603,0.1344049359830397
JX3P2-4,50.333333333333336,50.833333333333336,16.833333333333332,0.35015772870662465,0.2231718898385565,0.2620689655172413,0.00649931412931359,0.019167168183944813,0.09889891556218754
JX3P2-5,32.833333333333336,34.833333333333336,11.333333333333334,0.18454258675078866,0.13200379867046536,0.1482758620689655,6.76684299787685e-4,0.011730430172868785,0.03087229471235975
JX3P3-1,58.333333333333336,60.833333333333336,19.833333333333332,0.42586750788643535,0.2801519468186135,0.3241379310344827,0.006376432528556333,0.02440205632298111,0.15075566571919952
JX3P3-2,52.833333333333336,67.33333333333333,16.833333333333332,0.3738170347003155,0.3171889838556505,0.2620689655172413,0.0016057594187043115,0.040644286652375024,0.1297573993748558
JX3P3-3,43.166666666666664,53.666666666666664,17.166666666666668,0.28233438485804413,0.2393162393162393,0.2689655172413793,-0.008606067207344935,0.019805011083406314,0.0900117503435082
JX3P3-4,48,52,16,0.3280757097791798,0.22981956315289648,0.2448275862068965,0.004275498832488312,0.02244667183902686,0.09179279054821934
JX3P3-5,42.333333333333336,45.833333333333336,14.833333333333334,0.2744479495268139,0.19468186134852802,0.22068965517241376,0.0011462788053328225,0.01707539723701495,0.06796659767330646
JX4P1-1,74.16666666666667,63.666666666666664,21.166666666666668,0.5757097791798108,0.2962962962962963,0.35172413793103446,0.0273540730785916,0.02707566092737118,0.20667101322647613
JX4P1-2,62,68,22,0.46056782334384855,0.32098765432098764,0.3689655172413792,0.0026785452261735075,0.027643981641447823,0.1888817021565452
JX4P1-3,22.333333333333332,23.333333333333332,8.333333333333334,0.08517350157728706,0.06647673314339982,0.08620689655172412,-0.0025519745059613933,0.0040573433277473975,0.008112645490817172
JX4P1-4,78.83333333333333,78.33333333333333,23.833333333333332,0.6198738170347003,0.37986704653371317,0.40689655172413786,0.020985350562555075,0.03832575143330528,0.278107060989914
JX4P1-5,25.166666666666668,25.666666666666668,4.166666666666667,0.11198738170347003,0.07977207977207978,0,0.024033780605810053,0.023028215865113284,0.003868304400054519
JX4P2-1,25.833333333333332,18.833333333333332,9.333333333333334,0.11829652996845426,0.040835707502374176,0.10689655172413791,0.00229509856667077,-0.0012040912429415072,0.009457607935635267
JX4P2-2,29.833333333333332,30.833333333333332,9.333333333333334,0.1561514195583596,0.10921177587844255,0.10689655172413791,0.003451129694183184,0.0120089396151149,0.019667430157412402
JX4P2-3,39,36.5,11.5,0.2429022082018927,0.14150047483380818,0.15172413793103445,0.009958838439170297,0.014462694633769362,0.040137654924290084
